iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
11,11264,nan,nan,0.0,0.0,2.035479,-0.00543,0.014413,0.005514,0.188158,0.072281,0.983192,-4.667937,11.97802,-5.042283,12.892669,4.0,0.00029898,0,291,0.16805,0.20899,0.9375,nan,0,0.0,0.0,,,-0.01,0.00213,-0.00408,-0.03471,-0.00228,0.0
12,12288,-26.77722,600.0,0.0,0.0,1.962839,-0.004117,0.007619,0.003918,0.276176,0.04834,0.984609,-3.475837,11.975928,-4.021368,13.260592,4.0,0.00029887,1,271,0.23292,0.27838,0.94118,nan,0,0.0,0.85185,,,-0.01,0.00351,-0.00354,-0.03577,0.0,0.0
13,13312,nan,nan,0.0,0.0,1.976975,-0.00397,0.006439,0.00324,0.257986,0.027267,0.988268,-3.35752,13.032977,-3.85849,14.194243,4.0,0.00029877,0,269,0.22016,0.26199,0.94118,nan,0,0.0,0.0,,,-0.01,0.00342,-0.00356,-0.03507,0.00029,0.0
14,14336,nan,nan,0.0,0.0,1.994324,-0.004223,0.006421,0.004201,0.353481,0.04364,0.988429,-3.058555,13.60909,-3.713396,14.903291,4.0,0.00029867,0,294,0.2339,0.27714,0.94118,nan,0,0.0,0.0,,,-0.01,0.00302,-0.00424,-0.03754,0.0,0.0
15,15360,-26.28902,600.0,0.0,0.0,1.986867,-0.004658,0.007295,0.003622,0.172671,0.032166,0.990403,-6.421534,17.831005,-6.857227,19.169874,4.0,0.00029857,7,264,0.1846,0.22322,0.95833,nan,0,0.0,0.92819,,,-0.01,0.00199,-0.0036,-0.03916,0.00025,0.0
16,16384,nan,nan,0.0,0.0,2.130557,-0.003965,0.004325,0.003857,0.207039,0.034042,0.992635,-6.416443,18.916866,-7.076001,20.301777,4.0,0.00029846,0,271,0.21633,0.25688,0.95833,nan,0,0.0,0.0,,,-0.01,0.00317,-0.00429,-0.04138,0.0,0.0
17,17408,-28.52999,600.0,0.0,0.0,2.140104,-0.002823,0.013735,0.004226,0.160497,0.05043,0.987522,-6.599488,19.566275,-7.281032,20.629862,4.0,0.00029836,1,287,0.1954,0.23756,0.96,nan,0,0.0,0.95714,,,-0.01,0.0036,-0.00313,-0.03834,-0.00242,0.0
18,18432,nan,nan,0.0,0.0,2.062536,-0.003555,0.004237,0.004518,0.165503,0.035248,0.992997,-7.059797,19.931074,-7.557335,21.234032,4.0,0.00029826,0,286,0.19112,0.23353,0.96,nan,0,0.0,0.0,,,-0.01,0.00447,-0.00366,-0.03764,0.00028,0.0
19,19456,-28.54831,600.0,0.0,0.0,2.077771,-0.004041,0.004941,0.00377,0.184308,0.04425,0.993749,-7.453797,21.428604,-7.902291,22.588764,4.0,0.00029816,7,265,0.19385,0.23597,0.96875,nan,0,0.14286,0.95016,,,-0.01,0.00393,-0.00325,-0.03805,-0.00062,0.0
20,20480,nan,nan,0.0,0.0,1.976781,-0.003478,0.00843,0.003334,0.221898,0.0336,0.992983,-8.030924,23.130144,-8.445982,23.855394,4.0,0.00029805,0,280,0.16271,0.20044,0.96875,nan,0,0.0,0.0,,,-0.01,0.00232,-0.00195,-0.03606,-0.00272,0.0
21,21504,nan,nan,0.0,0.0,1.96632,-0.004702,0.003045,0.004037,0.17891,0.043915,0.995027,-7.808589,22.733027,-8.301119,23.942064,4.0,0.00029795,0,285,0.17782,0.21986,0.96875,nan,0,0.0,0.0,,,-0.01,0.00389,-0.00273,-0.03987,0.0,0.0
22,22528,-25.83769,600.0,0.0,0.0,1.990884,-0.003534,0.002877,0.003306,0.163138,0.036102,0.995255,-7.823511,23.439661,-8.2701,24.647549,4.0,0.00029785,1,281,0.16694,0.20648,0.9697,nan,0,0.0,0.87234,,,-0.01,0.0037,-0.00214,-0.03924,-1e-05,0.0
23,23552,nan,nan,0.0,0.0,1.997744,-0.004432,0.002598,0.005403,0.166664,0.075562,0.995488,-7.487084,24.170208,-7.941292,25.428883,4.0,0.00029775,0,303,0.16727,0.20794,0.9697,nan,0,0.0,0.0,,,-0.01,0.00501,-0.00203,-0.03999,0.0,0.0
24,24576,-25.68374,600.0,0.0,0.0,2.077967,-0.004413,0.00613,0.004131,0.167703,0.040604,0.994342,-9.735272,27.022451,-10.090367,27.983049,4.0,0.00029764,7,294,0.1453,0.18433,0.975,nan,0,0.0,0.91935,,,-0.01,0.00355,-0.00199,-0.03977,-0.00128,0.0
25,25600,nan,nan,0.0,0.0,1.827484,-0.004198,0.008429,0.002962,0.169094,0.039261,0.992262,-9.431266,26.297127,-9.655373,26.896954,4.0,0.00029754,0,311,0.14711,0.18859,0.975,nan,0,0.0,0.0,,,-0.01,0.00292,-0.00136,-0.03405,-0.00541,0.0
26,26624,-27.74109,600.0,0.0,0.0,1.752181,-0.003673,0.002233,0.001971,0.160617,0.018234,0.996494,-8.343005,25.541594,-8.681589,26.576721,4.0,0.00029744,1,320,0.1862,0.23025,0.97561,nan,0,0.0,0.92,,,-0.01,0.00315,-0.00166,-0.03708,0.0,0.0
27,27648,nan,nan,0.0,0.0,1.737164,-0.003904,0.003792,0.002745,0.161106,0.028717,0.995244,-7.675249,25.739878,-7.919116,26.584726,4.0,0.00029734,0,305,0.19882,0.24909,0.97561,nan,0,0.0,0.0,,,-0.01,0.00325,-0.00285,-0.03384,-0.00119,0.0
